text;hof_OR_none
Hartes_Geld Ausweisen, Gelder sperren und lebenslanges Aufenthaltsverbot in Deutschland.  PS.Gilt Prophylaxetisch aber auch für linke und Grüne Wähler, zusammen können sie sich ihr Schlaraffenland bauen.  Wenn man so etwas sieht fordere ich Waffenfreihei;HOF
Hartes_Geld Bei solchen Hohlbirnen wird mir schlecht !!;NOT
Hartes_Geld Beim nächsten Amri hat wieder keiner was gewußt.;NOT
Hartes_Geld chopperina2 Seriöse Quellen habt ihr nicht? Wie erbärmlich;NOT
Hartes_Geld Da muss man sich zwischen Kulturaustausch und CO2-Emissionen entscheiden? So ein Mist aber auch...;NOT
Hartes_Geld da wird der untergang gezeigt. taschengeld sperren und fehlende schule nachsitzen, für jedeunvollständige woche 1 x;NOT
Hartes_Geld Daffyfuq Raus mit die Viechers!;HOF
Hartes_Geld 'Dann sollen die in 3. Weltländer reisen...'  Weil, wenn es in Afrika wärmer ist als hier, dann ist das die Klimaerwärmung ?????????;NOT
Hartes_Geld das ist alles ein ausgewachsenes Jugendprogramm, welches sich zu so einem entwickelt hat/geplant war es nicht..es zeigt nur: die Jugend will beschäftigt werden und an etwas glauben..egal an was..es hätten auch die Beatles sein können.;NOT
Hartes_Geld Das ist alles so gewollt...;NOT
Hartes_Geld Das ist schon wirklich erschütternd, wie wenig inhaltliche Substanz bei den Demonstranten vorhanden ist. Und wie viele Sonderbare sich dort tummeln. Fundierte Allgemeinbildung ist scheinbar nicht mehr das Maß der Dinge, sondern eine Bizarrhei;NOT
Hartes_Geld Das Leben ist eine große Party.     Der Aufschlag in der Realität könnte heftig sein.;NOT
Hartes_Geld Das war ein Mordversuch????;NOT
Hartes_Geld Denen würde ich nicht mal eine Hundehütte anvertrauen geschweige denn eines Tages das Land;NOT
Hartes_Geld Der Gefährder, die Gefährderin oder divers Gefährder? Wenigstens befasst sich die Politik mit sowas;NOT
Hartes_Geld Der junge Österreicher hat scheinbar Sprachkenntnisse in Russisch - von wem kommt das 'na chuj' (?????)? Ändert aber rein 'goar nix' an der Situation... ??;NOT
Hartes_Geld Der Staat schützt uns nicht! Wann merkt die Mehrheit das endlich?;NOT
Hartes_Geld Der wird von der Berliner SPD gebraucht, um Gefährder zu deradikalisieren.;NOT
Hartes_Geld Deutschland ???? schafft sich ab;NOT
Hartes_Geld DFakeNews1 Ist das aufs Ende zu ein Mädchen oder ne Heldenstimme ?!?????;NOT
Hartes_Geld Die bei den Preussen sehr effektive Bestrafung des Spießrutenlaufens wäre das adequate Mittel Merkels 'Importtätern' westliche Lebensart zu vermitteln.;HOF
Hartes_Geld Die grüne Vollverblödung, sitzt ja auch im BT.Die haben es geschafft sich ihren eigenen dusseligen Nachwuchs zu züchten.;HOF
Hartes_Geld Die Italiener sind halt schon länger aufgewacht und wählen richtig. Glückwunsch, Bella Italia!!    PS: Nicht nachlassen, holt Euch Euer Land zurück.;NOT
Hartes_Geld Die Seestadt war als städtebauliches Vorzeigeprojekt gedacht, wirkt aber mittlerweile ziemlich heruntergekommen. Die Uferpromenade am See ist demoliert, die Sitten verwildern.;NOT
Hartes_Geld Diese Dreckvögel!;NOT
Hartes_Geld Diese Nazis, werden immer gefährlicher. Zunehmende Radikalisierung. Jetzt grillen die Nazis sogar schon Fleisch. Wo soll das noch hinführen? Geht in unserer linksgrünen Republik natürlich gar nicht.;NOT
Hartes_Geld DigitalerC Wer nicht hüpft, hat ein Hirn.... alle Hüpfen.;NOT
Hartes_Geld Drecks Hurenkinder Pack.;HOF
Hartes_Geld Du behinderter Hurensohn. Wäre das ein „nobler Patriot“ gewesen, hättest du deine minderwertige Stimme wegen des ach so repressiven Staatrs erhoben. Dreckiger Untermensch.;HOF
Hartes_Geld Echt gut, meine Tochter hat auch zwei Zöpfe - aus ?? .. nur das NaSa Shirt ist bissl doof, denn die erzählen nur Märchen - passt aber zu FFF;NOT
Hartes_Geld Eh alles Wurscht.Das Projekt evolutionärer Entwicklung scheint in D ja ohnehin gescheitert zu sein,wie man sieht.??;HOF
Hartes_Geld Erinnert mich an die Hippie Bewegung;NOT
Hartes_Geld Es ist furchtbar, doch es ist unsere Jugend, unsere Zukunft.Wenn man jetzt nichts tut dagegen, werden diese jungen Leute später in den Ämtern sitzen, mit dieser Einstellung. So wie bei den 68er, die viel Schaden angerichtet haben. Indoktrinie;NOT
Hartes_Geld fastenzeit rum jetzt kann man wieder zuschlagen ??;NOT
Hartes_Geld frankundfreya Die wollen doch auch nur n bisschen spielen, unsere Gäste..??Aber deren Problem is, sie wissen nicht wann es Zeit aufzuhören ist, auf ihr Opfer brutalst einzuschlagen. Das haben Menschen in den Westlichen Kulturen schon in die ;HOF
Hartes_Geld frickma1 Aber das ist doch jetzt Volksverhetzung??;NOT
Hartes_Geld Gehirngewaschen geht nicht, ist keins da!;NOT
Hartes_Geld Gold_ist_Geld Wir brauchen eben eine starke Hand und kein ewiges women - gedönse……..;NOT
Hartes_Geld hamaro777 Aus Gründen des Protests werde ich die nächsten 40 Tage nur Dosenfleisch essen!    Habe schon zwei Dosen vorgelagert!    Protest  Ferkeldiskriminierung  Regierung   Ferkel ähh Merkel;HOF
Hartes_Geld hamaro777 Ferkeldiskriminierung!!      So eine Schweinerei!!    Wo ist der Ferkelbeauftragte????    Regierung ?  Merkel ?    Sauereien sind in Merkelstan verboten!;HOF
Hartes_Geld hamaro777 Nicht, dass man von mir denkt, ich wäre ein Bot...     Protest  Ferkel  Merkel ;NOT
Hartes_Geld Hauptsache bunt ????;NOT
Hartes_Geld HeinrichLudger ??;NOT
Hartes_Geld Hier versagt der 'Staat' total  in seiner Aufgabe seine 'Bürger' zu schützen;NOT
Hartes_Geld Hmmm, die haben Geschmack. Hätten Sie keinen, hätten Sie nämlich so nen schrottigen veganen Beyond Meat Bürger gegrillt...;NOT
Hartes_Geld houelle_beck Schön, dass die Schöne Zöpfe trägt ??;NOT
Hartes_Geld I like in allen Videos das Treten, wenn das fckg Opfer sich hinlegt. Not bad ist auch, all vs one, max. Gewinnchancen.  Clevere Boyz, Musterbeispiele für pos. Gruppendynamik!  (Nicht ernst gemeint)  Wir sind Schuld. Klarer Mangel an....(bitte;HOF
Hartes_Geld ibikus31 DANKE AN SCHEISS SPÖ, SCHWARZE ÖVP, FAYMANN, SPINDELEGGER BIS ES IHM SELBST ZU VIEL WURDE U GING, AN DIE GRÜNEN,, TRÄUMER,, UND BESONDERS DANKE AN MERKEL??(WEGN DER WIR ALLE MITMACHN MUSSTN!!!)..SEIDS STOLZ DRUF?!?!? HBE GENAU DESWE;HOF
Hartes_Geld ibikus31 solche SATANSBRATEN!! haut doch ab und kämpft in EUREN Ländern im KRiEG für eire frauen, eure land usw und NICHT unschuldige die NIX getan haben!!! od genießt den Frieden weshalb ihr ja angeblich her kommen seids und BENEHMT euch wi;HOF
Hartes_Geld Ich bekomm da Aggressionen, wenn ich nur das gelaber anhöre ??;NOT
Hartes_Geld Ich musste gerade lesen das ich wahrscheinlich rechts bin. Ich hätte teilgenommen. Mich würde einmal interessieren: wieviele Menschen haben sich nicht getraut, ihren Unmut, über diese grausame Tat kund zu tun, um nicht als rechts diffamiert z;NOT
Hartes_Geld Ich weiß grade nicht, ob ich lachen oder weinen soll...;NOT
Hartes_Geld Impfschäden in Massen!!!;NOT
Hartes_Geld in dem keine grünen wohnen schätzungsweise,Grün ist nämlich Synonym für mind. obere Mittelschicht,hab dem Böhmermann auch geschrieben er soll doch mal ein Jahr in einem Mehrfamilienhaus in Duisburg Marxloh wohnen,der Heuchler.;NOT
Hartes_Geld Indoktrination in den Schulen und 'versagende Elternhäuser'!;NOT
Hartes_Geld Infos_Googeln Mach ich da was falsch? Ich spar für meine imaginäre Rente. Ich sollt wohl doch besser auf Waffen umschwenken. In ein paar Jahren haben die sicherlich Hochkonjunktur....;NOT
Hartes_Geld Iss ja ekelhaft....find man keine Worte.;NOT
Hartes_Geld Ist halt die BRD, also die Bananenrepublik Deutschland. Kurz kann man auch DummDeutschland sagen/schreiben. Oder auch: das gemurkselte Land.;NOT
Hartes_Geld Ist zwar ein „Nazi-Spruch“ (weil es wohl über irgendeinem KZ hing), aber ich schreibe es trotzdem: „Jedem das Seine!“.;NOT
Hartes_Geld Ja das sind Leute die von Propoga da ;NOT
Hartes_Geld Joe130978 Die leben sowas von vom Drogendealen ??    Typisch Frankfurt ??    So muss das !   Der selbständige Mittelstand muss gefördert werden ??;HOF
Hartes_Geld KenzoVandagg Dummheit fängt schon dort an, wo man glaubt vom Einzelnen auf das Gesamte schließen zu können.;NOT
Hartes_Geld Krass, die dümmste Generation ever. Für mehr (sinnlose) Steuern! krankehirne;HOF
Hartes_Geld Love, Peace and ... eh,warum bin ich eigentlich hier? Ach ja, Klimaschutz. ( bis 14:30);NOT
Hartes_Geld Man kann doch etwas Toleranz walten lassen,wenn er dann einen Anschlag verübt müssen wir halt mit Leben,das ist so in einer freien Gesellschaft.Ob man das wirklich will interessiert hier niemanden;NOT
Hartes_Geld Mich widert dieses Verhalten einfach nur an. Dieses dumme auf dicke Hose machen. Letztlich geht es aber nur weil diese Leute Narrenfreiheit haben und dies auch wissen. Ihnen passiert nichts.;NOT
Hartes_Geld 'Migration ist eine Quelle des Wohlstandes, der Innovation, und nachhaltiger Entwicklung' (GCM);NOT
Hartes_Geld Nach Hause bitte......was ist das für eine Kultur.......??;NOT
Hartes_Geld Natürlich! Diese rot-grüne Bagage ist für diese Zustände ALLEIN verantwortlich!;NOT
Hartes_Geld Nur in der Gruppe, sind diese Schmarotzer stark. Diese müssen aus dem Land geprügelt werden.;HOF
Hartes_Geld Oh diese Gestalten. Die nie eigenes Geld verdient haben, und Arbeit scheuen, wie der Teufel das Weihwasser hüpfen mal wieder, erbärmliche, degenerierte Generation von Memmen! Man müsste sie alle zwingen ein Jahr in Pflegeheimen zu arbeiten un;HOF
Hartes_Geld Oh mein Gott, wenn ich da wäre... und wenn ich so etwas life erleben sollte, können sich solche Straftäter warm anziehen  !;NOT
Hartes_Geld Opa hätte gesagt: „Strunzdoof“, die hätten schon Probleme, nen Lichtschalter zu verstehen...    Gründeppen;NOT
Hartes_Geld PauleHasi13 Mein Gott...mein Gott??;NOT
Hartes_Geld Polizei scheitert ein?    'Mutti, schmeiß die Nackensteaks weg, sonst kommen die Bullen. Wir grillen heute Paprika.';NOT
Hartes_Geld profraika Die sind wie Milky Way ,die Schwimmen sogar in Milch.;NOT
Hartes_Geld Proteus93484191 Staatsmedien lügen durch Verschweigen, Staatsmedien sind rot-grüne zwangsfinanzierte Propagandaeinrichtungen, der verlängerte Arm des undemokratischen Parlamentarismus.;HOF
Hartes_Geld Regionaler Einzelfall... wird es heißen.   Dumm nur, dass man inzwischen die einzelnen Fälle vor lauter Einzelfällen nicht mehr sieht.;NOT
Hartes_Geld RodriguezSusane Lel;NOT
Hartes_Geld roland_thorwald Was für ein respektloses Dreckspack haben die in unserem Land einreisen lassen.Das ist das Ergebnis einer misslungenen Politik.????;NOT
Hartes_Geld ruhr_area51 Na Servas... ??;NOT
Hartes_Geld Russen die nach Österreich auswandern? Kommt selten vor. Hätte ich nicht gedacht. In Deutschland sieht es, was die Russen angeht etwas anders aus. Weniger Gewalt aber kaum arbeitslose.;NOT
"Hartes_Geld Schau mal hier: Greta hat jetzt ihren eigenen Youtube-Kanal und ihr erstes Video rausgehauen ;-) WTFILIKEGRETANOW ";NOT
Hartes_Geld schon traurig wenn man nicht mal mehr im eigenen land sicher ist.;NOT
Hartes_Geld Schulpflicht an Samstagen!;NOT
Hartes_Geld Schwätzer... Tut doch selber mal was! nehmt den Bus statt Euch von den Eltern fahren zu lassen. Räumt den Park auf! Schaltet die Handies ab! Kriegt keine Kinder! Übernehmt auch Verantwortung!;NOT
Hartes_Geld Schwerer sexuellerMissbrauch einer Neunjährigen in Roßlau, tatverdächtig: ein Afrikaner aus dem Niger (94 Prozent Islam-Anhänger) ;NOT
Hartes_Geld Selbstverteidigung, gegen all die Kartoffelnazis.;NOT
Hartes_Geld Siehe..rock am ring...danach!!!??;NOT
Hartes_Geld SnarkyInfidel Was für Ratten...;NOT
Hartes_Geld So etwas beeinflusst wohl am stärksten das spätere Wahlverhalten dieses jungen Mannes. Aber das ist ja nicht von Bedeutung, sind schließlich alles Rassisten.;NOT
Hartes_Geld SoliDavidwache Also bloße Kritik an Mitbewohnern macht noch keinen Nazi aus. Das die nicht aus der Nase gezogen ist, war ja offensichtlich. Zudem erkennt man ja an Gestik und verbalen Reaktionen der Zigeuner was für ein Agressionspotential v;HOF
Hartes_Geld Sollte einer meiner Söhne mal so nach Hause kommen, dann gnade euch Gott ihr Parasiten!;NOT
Hartes_Geld Soviel Idioten ... Und zeigen das auch noch öffentlich.;NOT
Hartes_Geld Spinner oder nicht. Es ist ihre Zukunft. In 20 Jahren haben wir die Löffel abgegeben und deren Leben wird nicht so toll sein.    Klimawandel;NOT
Hartes_Geld tewes_susanne Die werden auf RTL Darstellerplantagen gezüchtet, da bin ich mir sicher...;NOT
Hartes_Geld TobiV14 Könntet ihr bitte etwas mehr fürs klima hüpfen??? Bitte!!! Bei mir in der gegend regnet es!!!! Möchte gerne sonne!!;NOT
Hartes_Geld Überall auf der Welt sind diese peinlichen UN Aktivisten dieselben Vollidioten, egal in welcher Sprache.;NOT
Hartes_Geld Und dann wählen Leute die Linke LMAO;NOT
Hartes_Geld und für so etwas schreitet die Polizei ein?Demnächst darf ich dann auch kein Kreuz mehr tragen wenn ein Muslime mir entgegen kommt.;NOT
Hartes_Geld Und weiter, was beweist das Video, dass niemand perfekt ist und jeder im eigenen Bereich nach eigener Leistungsfähigkeit gutes tun kann und kein Demoteilnehmer ein Engel ist?;NOT
Hartes_Geld UND WIR SOLLEN DIE NAZIS SEIN!!;NOT
Hartes_Geld War wieder ein Kulturbereicherer auf Beteicherungstour. Hätten die „Nazis“ was drauf, wäre das Problem schon längst ohne die lächerliche deutsche Kuscheljustiz gelöst!!;HOF
Hartes_Geld Was solche verstandsbefreite, bildungsferne Vollpfosten hervorbringt, ist die Tatsache das wir schwerst Geistesgestörte nicht mehr in die geschlossene Psychiatrie einweisen, wie es sich gehört, sondern diese ein 24/7 Freilauf haben.;HOF
Hartes_Geld Wieso erinnert mich das an Biedermann und die Brandstifter? ??  Sobald der radikal religiöse Spinner dann Menschen getötet hat, war das natürlich nicht absehbar und niemand übernimmt Verantwortung dafür... Konnte niemand ahnen...;HOF
Hätte er mal nur AllahuAkbar gerufen, dann wär's vielleicht weniger geworden? ;HOF
Hauptsache mehr GEZ...und dann Lügenpropaganda   ...  frei Haus...kotzkotz??????    ;HOF
Heide_Anna Immer die Gesellschaft schön spalten und partikularisieren - damit die Menschen durch die Globalisten richtig fertig gemacht werden können. ReaktionäreStrohdummeLinke;HOF
HeinzHermannThiele: 'Dieses Land gerät in eine hochkritische Situation. Wir sind am Rande eines kulturellen Zusammenbruchs.“ Das Thema Fluechtlinge sei nicht nur ökonomisch unbeherrschbar, es stelle sich auch die Frage nach unserer Identität. ;HOF
Heißt übersetzt: Der, der mit der deutschen Flagge wedelt, zündet auch Asylheime an? Wie bekloppt ist der Mann? ;HOF
Hier ist die Ursache von den Selbstmordattentaten kurz erklärt.     72 Jungfrauen im Paradies sind von Allah verheißen. ;HOF
Hier noch was zum Tag versauen!????  Wünsche euch einen schönen Wochenteiler  nun geht es berg ab!!???? ;HOF
Hinweis an Meldemuschis und Zensurschnepfen! Ich stelle mit diesem Tweet bloß ein Frage! Lasst mich also bitte weiter tweeten!  Auf welche Weise dienen die Russland-Sanktionen und die Milliarden Entwicklungshilfe an China dem Wohle des deutschen Volkes und wenden Schaden von ihm?;HOF
Homosexuelle gegen Islamophobia  Wo kommt nur die ganze Blödheit in Europa her ?     Warum steigen solche Figuren nicht gleich in den Tigerkäfig und beweisen das der Tiger nur spielen will.     Islamisierung ReligionofPeace ;HOF
Huch, Kim Jong Merkel, der Zonenlurch. ;HOF
Huch, Kim Jong Merkel, der Zonenlurch. ;HOF
Ich bin der Röhrich,darf ich reinkomm' oder stör ich ?? So langsam dreht Ihr alle komplett frei,kann das sein? Gas -Wasser -Scheiße wurde umfunktioniert. Und? Grundgütiger ?? ;HOF
Ich bin gegen Halal-Produkte und glaube, dass Halal in ganz Europa verboten werden sollte, da die Tierrechte höher als dieser Wilde stehen. ;HOF
Ich glaub die werden immer bekloppter!..Gott schieße Hirn runter..bitte!!!..  Die Jungschen verblöden!!!!??    ;HOF
'Ich habe doch nur ein Mädchen totgemacht', erklärt Ali B.  Ansonsten mag Ali Deutschland, weil er ohne Arbeit Geld bekommt und unbeschwert saufen und Drogen dealen kann.  Susanna ;HOF
Ich habe ein Video zu einer YouTube-Playlist hinzugefügt: ;HOF
Ich habe in einem Haus von Jüdischen Eigentümern gewohnt!  Diese vermieteten Ihre Wohnungen zum Teufel hinaus,auch an einen Moslemischen Jugendclub!  Ich bin sofort ausgezogen!  Der Sohn d E.hat sich vor der Tür m diesen Jugendlichen, seines Judentums,gebrüstet! ;HOF
Ich kotze im Strahl??  Gesundheitssenatorin Kalayci (SPD) will den „anonymen Krankenschein“ an anonyme Illegale austeilen. Krankenhäuser und Ärzte werden verpflichtet, diesen Krankenschein zu akzeptieren. Die Rechnungen werden vom Steuerzahler beglichen.   ;HOF
Ich 'oute' mich mal:  Bin 'Sexist': Ja, mir gefallen schöne Frauen!  Bin 'Rassist': Ja, mir werden die Moslems hier langsam zu viel (und zu fordernd).  Bin 'Klimasünder': Ja, ich fahre schnelle Autos, liebe Motorboote und fliege oft!  Kurz: Bin 'Arschloch' und wohl 'Nazi'.  :);HOF
Ich verstehe die Aufregung um Brunei nicht: Der Sultan versichert doch, dass die Scharia strikt eingehalten wird.  Außerdem urteilen nur Männer von „hohem moralischem Rang und Frömmigkeit“ über die Steinigung von Schwulen.  ;HOF
Ich wusste nicht, dass Mohammed ein Volk ist? Volksverhetzung ;HOF
Ihr geht für Politiker in den Tod, denen euer Volk, eure Familien und euer Land scheiß egal sind.  Für Deutschland gerne????  für den Scheisshaufen aus Berlin--niemalsssssssssssssssss???? ;HOF
Im linksversifften Chemnitz scheint es inzwischen 'normal' zu sein, wenn 4 syrische Asylschmarotzer die Deutschen Michel halb tot schlagen.  Denn sowas ist unter der SPD-Totfahrer-Bürgermeisterin offensichtlich längst kein Grund mehr, dieses Dreckspack in Haft zu nehmen.  1/2 ;HOF
Imad Karim heute abend vor der AfDimBundestag: „Zwischen dem Islam und der Mafia gibt es vor allem drei Gemeinsamkeiten: Man wird hineingeboren, man kann auch beitreten, aber keiner kann austreten.“ Austritt bedeutet das Todesurteil. Apostasie ;HOF
Immer wieder was neues. Über die Identität des Täters bestimmt nichts bekannt????  alles was Beine hat wird wie es scheint gefickifickit werden ??  und man kann och noch ein HomeVideo von sich selber machen für Abends dann zum entspannen auf dem Ziegenfell ???? ;HOF
In Griechenland bildet sich Migrantenkarawane: Unter 'Allahu akbar'- und 'Deutschland'-Rufen fliegen Steine auf Polizisten, werden Frauen in die erste Reihe gestellt, Kinder als Rammböcke benutzt, um Polizeiketten zu sprengen. Daher meine Frage an Merkel: ;HOF
In Zeiten von Multikulti und Vielfalt müssen sowas schon mal aushalten...  Toleranz   Ich geh mal kotzen... ;HOF
Inklusion ist ja toll, aber warum bekommt eine psychisch Gestörte die GoldeneKamera?   Von was wird dieser zdf Bessermensch-Mist eigentlich bezahlt? Etwa auch von unseren GEZ-Gebühren?;HOF
Interessant, wie die linke Trollbrigade bei meinem letzten Tweet aufheulte und ihre dumpfen Kommentare erbrach.    Die sind wirklich zu linksblöd, den Unterschied von Rechtspopulisten und Nationalsozialisten wahrzunehmen und ohrfeigen damit alle NS- und Holocaustopfer!  ???????;HOF
Interne Dokumente der Polizei Düsseldorf: Sexuelle Übergriffe in Badeanstalten nehmen zu Multikulti Vielfalt  ;HOF
Irgendwie scheint der Islam nicht so richtig zu Deutschland zu gehören, wenn ein ICE wegen Koranversen gestoppt wird ;HOF
Irland ????     Dieses verstörende Video wurde in den Dubliner Bergen während der Eid al-Adha gefilmt.    Darin sehen wir eine Gruppe Muslime, die ein Lamm auf den Boden stecken und ihm die Kehle durchschneiden.    Die Barbarei des Halal-Gemetzels kennt keine Grenzen. ;HOF
Irrenhaus Deutschland????  ? „Aktivisten in Berlin setzen Zeichen gg Krebs“?  ? „Linksaktivisten überzeugen Besucher von linksgrüner Klimapolitik'?  NEIN  Linksextreme attackieren Bus mit krebskranken Menschen, die zu Veranstaltung nach Oberschöneweide wollen  ;HOF
Ischias-geplagter 'EU-Chef' Juncker junkert sich in den Endspurt zur EUWahl:  'Alle, die ihr Land lieben, sind dumm', stammelt der sympathische Alkoholiker.  ??  ;HOF
Ja aber auch so was...die bösen Rechten...was ist mit den Musels...wieder so eine Wahrheitsverdrehung! ...Pfui Teufel...aber so sind se die tollen Sozis...Menschenfreunde!!..haha ich könnt??????    ;HOF
ja sehe ich morgens um 6 wie sie alle zur arbeit strömen ????  ach sorry da war ich um 13Uhr in der Stadt da sah ich ich den Ansturm auf dem Amt wo es kostenlos Geld abzufassen gibt  morgens sehe ich nur den doofenSchlafmichel zur arbeit rammeln???? ;HOF
Jetzt habe ich es von Facebook schriftlich bestätigt bekommen. Die Vergewaltigung und der sexuelle Missbrauch von Kindern durch die Angehörigen der allahu-akhbar-Sekte ist in Ordnung.    Kritik daran ist 'Hassrede', für die man 30 Tage gesperrt wird.    Wie krank ist das denn???;HOF
JoanaCotar Die_Gruenen GoeringEckardt Karin Göring Blödhart;HOF
JoanaCotar Notabaris Die_Gruenen GoeringEckardt Die meisten Grünen wären zu dumm, eine Würstchenbude erfolgreich zu betreiben. Aber sie wissen natürlich genau, was Konzerne zu tun haben. Der Standort Deutschland wird scheibchenweise ruiniert.;HOF
Junge_Freiheit Das, was in der Freiluftklapse Schland praktiziert wird, kann nicht mehr verharmlosend als 'Einwanderung' bezeichnet werden. Umsiedlung paßt angesicht der Begleitumstände und Vorgehensweisen eher.;HOF
Kamran ist nicht wie andere Türken.  Kamran ist nämlich noch viel dümmer!  Ja, das geht!  Wahrscheinlich hat ihn die Zeichenbegrenzung davon abgehalten, auch noch die Mutter von Platinmensch ficken zu wollen.  Ein ganz besonderer Zeitgenosse! ;HOF
Kann ich mir gar nicht vorstellen. Merkel hat uns doch versprochen, dass er total unverbindlich sein wird. Und dass sie lügt, halte ich für völlig ausgeschlossen ;HOF
Kategorie C –Antifa Halts Maul– ;HOF
keine Fußball WM--da macht man es eben auf die andere Art ???????? ;HOF
Keine Gnade: Opa Peter (87) zu Haftstrafe verurteilt, weil er aus Hunger Käse für 4,55 Euro stahl??Das MERKEL Regime geht hart gegen das eigene Volks vor, Illegal eingereiste Sozialtouristen hingegen fasst das System stets mit Samthandschuhen an. ;HOF
Komisch ?? wann endlich werden die Fridays4Future Kinder auf ihrer Smartphones verzichten?    Die Ökobilanz des Internets.    Mit 20 Google-Suchanfragen brennt eine Energiesparlampe 1 Stunde lang.    Ich fordere ein InternetVerbot für hüpfende DummMenschen!    ;HOF
L.E.S.E.B.E.F.E.H.L.    Wohin führt die massenpsychotische Verklärung der Grünen?    ;HOF
Lamya Kaddor hat nicht nur einen an der Klatsche, sie brüstet sich auch mit einem Ehrendoktortitel einer Briefkastenfirma. Das sich so jemand ungern vor Gericht rechtfertigen möchte, ist klar. Dumm nur, wenn man gegen Broder antreten muss.  ;HOF
lawyerberlin Lebensformation ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!;HOF
leben tausend Jahre zurück kennen es nicht anders . Die würden sich nie Integrieren  Unter mir wohnt so eine wenn die Kocht kommt das alles durch meine Lüftung das stingt widerlich ..Frag mich manchmal was die wohl im Kochtopf hat ..Flüchtling kein Wort deutsch fragen geht nicht ;HOF
Leute..das ist alles eigentlich sehr traurig..wir schreiben hier über den ganzen polit..medialen scheisse...Regen uns auf und ändern tut sich nichts..aber traurig ist...es ist unser Leben..das unserer Kinder...und das ist zum heulen..heut ist Pfingsten..ändern..kämpfen..für uns! ;HOF
Liebe Linksfaschos:  Ich werde euch weder auf meine von euch gescreenshotteten Tweets mit eurem Unsinn drunter, auf 2. Accounts oder Beleidigungen per DM antworten. Was nicht heißt, dass ihr Recht habt, sondern dass ich euch keine Reichweite durch Erwähnung schenken will.;HOF
Linksfraktion voglerk Seid ihr so blöd oder tut ihr nur so?  Sie wissen genau wer die Judenhasser in Deutschland sind! Die Merkel Gäste! Aber so müsstet ihr ja zugeben das eure Flüchtlingspolitik für den Arsch ist!;HOF
mal was in eigener Sache  warum kommt dieser scheiss  ;HOF
Man darf nur eine Meinung in Deutschland haben. Andere Meinungen werden mit Körperlichen Gewalt unterdrückt! Zum Thema Meinungsfreiheit in Deutschland!     ++ AfD ++ 'Es stehen Leute da, die unser Totschlagen besingen!'  SPD CDU Europa Sicherheit MerkelLand Asly Merkel ;HOF
Man muss sich einfach mal vergegenwärtigen, um was für Spinner es sich bei den Gehirngewaschenen bei FridaysForFuture handelt: Wer oder was bringt solche Hohlbirnen hervor?  Enjoy!  ??  Ganze Doku: ;HOF
Marokkanische Rapperin Juju erzählt Anekdoten aus ihrer Schulzeit in Berlin:  ?? In meiner Klasse waren 2 Deutsche. Die waren scheißegal und Opfer.  ?? Die 14-jährige Christina im Koffer zu verbrennen, war schon voll krass. ;HOF
Medien schweigen dazu eisern: Der EuGH erklärt Deutschland zur Bananenrepublik!  ;HOF
Medien und Linksgrüne jammern, dass nun auch ihnen konforme Accounts und Meinungen von Twitter gesperrt bzw. verwarnt werden. Tröstet euch, genauso wird euch eure 'alle rein' Mentalität um die Ohren fliegen und ihr werdet auch bereichert werden.  NetzDG  Twittersperrt;HOF
Meine Rede zur Taschengelderhöhung auf 150€ für ausreisepflichtige Asylbewerber. Wer will noch leben wie Gott in Frankreich, wenn er als Asylbewerber in Deutschland leben kann?    ;HOF
Menschen, die Schweinefleisch verzehren sind deutlich weniger sprenggläubig! SchweinefleischBeruhigt ;HOF
"Merkel dealt doch mit ihm, sage mir mit wem du 'gehst' und ich sage dir wer du bist; Verbrecher unter sich.     ";HOF
Merkel wird den Deutschen doch noch erhalten bleiben, weil Merkel die von ihr selbst eingesetzte Nachfolgerin AKK für zu deppert hält.  ;HOF
'Merkt euch, ihr Hurensöhne: Diese Stadt gehört mir!'  Neubrandenburg  ;HOF
MiaSemper elke_roll ????????;HOF
michel_brandt_ Ist das alles, was Sie an konstruktiven Beiträgen im Bundestag zu bieten haben? Mann oh Mann. Das ist so platt, das kann jedes 5-jährige Kind. Sorry, aber da geht mir einfach der Hut hoch. Im Bundestag und nicht auf dem Spielplatz!;HOF
'Migration ist unvermeidlich, notwendig und wünschenswert', sagt die UN. Der  GlobalCompactMigration soll diese Idiotie in Stein meißeln. Jede Regierung, die den Pakt unterzeichnet, erklärt damit: „Ja, wir sind Lakaien der Globalisten – und wir hassen euch!” AfD ;HOF
Migrationspakt von Merkel wirkt. Immer mehr Sozialhilfetouristen aus Afrika werden nach EU eingeflogen. ;HOF
Mit Blick auf diese vom üblichen Verdächtigen fremdfinanzierten Zombies finde ich 'Extinction',also das Aussterben solcher 'Aktivisten' gar nicht so verkehrt. Glücklicherweise ist ihr Fortpflanzungsdrang durch ihr genderfluides Dasein total gestört und außerdem sind Babies ja  1/2 ;HOF
MMNews: Hartz IV und Spaß dabei: Im Internet kursiert ein Video eines mutmaßlichen Clan-Mitglieds, das sich über das Jobcenter lustig macht. Voller Stolz zeigt er Auto samt Inhalt - gearbeitet hat er offenbar nicht dafür... Read more... ;HOF
