text;hof_OR_none
Uwe_Junge_MdL ThomasOppermann  Der Typ ist noch schlimmer als ein erbärmlicher Pharisäer und Heuchler. Hat sich nur mit der Absteiger spd zum Vizepräsident wählen lassen und steckt sich dort beidhändig bis oben die Taschen voll. Aber wer täglich mit Cl;HOF
Uwe_Junge_MdL So wie die AfD die genau 0 Sacharbeit auf Bund und Landesebene hinbekommt.;NOT
Uwe_Junge_MdL Seit 2015 keine Kontrolle,Araber Clans seit 1980 wann wacht der Mann ua auf ?;NOT
Uwe_Junge_MdL Sehr schönes Browserspiel.  Wenn dir langweilig wird, lass uns spielen.  ;NOT
Uwe_Junge_MdL Sagt einer aus der Partei die es bislang nicht geschafft hat auch nur ein einziges stichhaltiges Konzept vorzulegen;NOT
Uwe_Junge_MdL Sacharbeit und AfD...  Das ist eine Steilvorlage für die heuteshow   ??;NOT
Uwe_Junge_MdL roman51110 Irgendwie kenne ich als Ossi diese Gattung Vögel....  Wir nannten die damals WENDEHÄLSE;NOT
Uwe_Junge_MdL Offenbar findet nach den verheerenden Wahlergebnissen der Spezialdemokraten ein Umdenken statt: erst sigmargabriel, dann helgelindh und jetzt ThomasOppermann. Ist die SPD doch noch zu retten? SPDebakel Schulzzug EP2019 AfDwirkt AfD;NOT
Uwe_Junge_MdL Nicht ganz richtig, aber falsch. Die AfD ist gegen Integration und somit rassistisch;NOT
Uwe_Junge_MdL Michael00350135 Da ist Herr Oppermann wohl in der falschen Partei. Klare Regeln, dann schafft endlich den Familiennachzug ab. Aber das verhindert die SPD.;NOT
Uwe_Junge_MdL Klingt irgendwie komisch von 'nem befehlsgebundenen Soldaten. ??;NOT
Uwe_Junge_MdL Klassisches Eigentor.;NOT
Uwe_Junge_MdL JStaltenberg Wozu Sacharbeit , wenn es darum geht Deutschland den Rest zu geben;NOT
Uwe_Junge_MdL jahaaa, geht natürlich gar nicht, daß die angeblich Falschen das Richtige sagen....;NOT
Uwe_Junge_MdL Ja, für die Genossen kommen allmählich die 10% in Sicht. Da beginnt selbst die spdde mit dem Nachdenken. Aber leider zu spät. Das Vertrauen ist im Arsch...;NOT
Uwe_Junge_MdL ist das das Framing von ARD und ZDF solange hochjubeln bis das  (fast) jeder glaubt so eine Art betreutes denken?;NOT
Uwe_Junge_MdL Ihr Verein ist ja nichtmal ansatzweise zur Sacharbeit fähig. Man schau sich nur die mangelnde Sacharbeit im Bundestag an.;NOT
Uwe_Junge_MdL Ich frage mich warum die AfD die Bundeswehr aufrüsten will, wenn sie aich gleichzeitig aus allen Einsätzen zurückziehen soll. Soll die BW wirklich einw reine Territorialarmee werden? Und wenn ja, vor welchem Feind müssen wir uns auf deutsc;NOT
Uwe_Junge_MdL Herr Junge, sie haben sich also auch an Tod von Walter Lübcke ergötzt mit ihrem rassistischen, antisemitischen, antidemokratischen, homophopen Verein AfD. Ihr werdet NIE was zu melden haben. ;HOF
Uwe_Junge_MdL herr junge und darum ist die SPD auf untergegang programmiert......;NOT
Uwe_Junge_MdL Gebe ich Ihnen zu 100% recht. Aber es zeigt doch, das ist afd was bewegt hat. Wie in Dänemark auch, müssen die altparteien endlich aufs Volk eingehen oder selbst untergehen. Klar, ärgerlich für die, die dies schon seit jahren fordern und de;NOT
Uwe_Junge_MdL Einfach nur lächerlich, kaum sinken die Wählerstimmen wird einfach der Kurs gewechselt. So dumm sind die Menschen nun wirklich nicht, hoffe ich zumindest;NOT
Uwe_Junge_MdL Dieser Oppermann ist nur ein jämmerlicher Opportunist. Demnächst ganz weg vom Fenster!;HOF
Uwe_Junge_MdL Die SPD kann noch retten, muss jetzt aber klare Kante gegen GRÜNE/LINKE zeigen. Mit Biss und klaren Ansagen.;NOT
Uwe_Junge_MdL Die SPD kann jetzt machen was sie will, sie hängt im Strudel...die abenteuerlichen Kehrtwenden wirken da auch nur noch beschleunigend.;NOT
Uwe_Junge_MdL Die SPD hat unseren Rechtsstaat azsgehebelt. Die LINKE ist das allerletzte was wir in Deutschland gebrauchen können. Der Linksruck ist sehr schädlich für die SPD, man sieht die Ergebnisse. Nazi Beschimpfungen lässt sich keiner mehr sagen.Ih;NOT
Uwe_Junge_MdL Die SPD hat sich in den vergangenen Jahren immer gegen die Bürger in eigenen Land entschieden. Deshalb wenden sich immer mehr ab. Langsam wachen einzelne in der SPD auf. Wahrscheinlich käme eine allfällige Wahrnehmung der eigenen Bürger zu ;NOT
Uwe_Junge_MdL Die Sacharbeit, die Ihre Partei überhaupt nicht tut? Schließlich kamen ja bisher keine konstruktiven Vorschläge aus der AfD. Nur Hetze und Hass. Und Lügen.     Mal an die eigene Nase fassen. FCKAFD FCKNZS;NOT
Uwe_Junge_MdL Der will es den Dänen nachmachen. Wirklich ein erbärmlicher Heuchler.;NOT
Uwe_Junge_MdL der deutsche erkrankt schon wen er den wetterbericht hört, vor 500 Jahren haben sie in Helmstedt Wein angebaut, warum soll das nicht wieder kommen;NOT
Uwe_Junge_MdL Das Original ist und bleibt die Afd, auch wenn mittlerweile fast alle sogenannten ehemaligen etablierten Parteien auf den Afd Zug aufspringen wollen. Den anderen Parteien glaube ich kein Wort mehr.;NOT
Uwe_Junge_MdL Das ist doch armselig. Oppermann sieht, daß die dänische SPD damit Erfolg bei den Wählern hat. Und schon setzt er aufs gleiche Pferd. Im Grunde wollen sie es aber alle  nicht. Sie wollen nur  politisch überleben und ihre Pfründe sichern. Di;NOT
Uwe_Junge_MdL das dauert nicht lange an...bald werden die ersten merken das sie einem kranken panst aus Schweden auf den Leim gegangen sind.der wahrscheinlich gerade zur psychiatrischen Behandlung im Tollhaus sitzt.;HOF
Uwe_Junge_MdL Dann kommen sicher noch mehr Messerfachkräfte, die alte wehrlose Menschen abstechen, wenn sie mal schlecht drauf sind. Ist doch schon so passiert. Die verachten und hassen uns Christen, Junge wie Alte und machen daraus selten einen Heel.;HOF
Uwe_Junge_MdL ChristianMars84 Der Wind dreht sich ...;NOT
Uwe_Junge_MdL CDU u.SPD werden nur überleben wenn sie sich reformieren und nach Rechts rutschen und das Asyl und Aufenthaltsrecht drastisch verschärfen und die Massenmigration stoppen!;NOT
Uwe_Junge_MdL Aus allen Auslandseinsätzen zurückziehen und gleichzeitig 'kämpfen wollen' - was genau planen Sie mit der Bundeswehr, Uwe_Junge_MdL? Wenn die Soldaten kämpfen sollen, aber nicht im Ausland, dann bleiben nur noch sehr unschöne Alternativen ;NOT
Uwe_Junge_MdL Ach noch was, ihr Blechkamerad hegt  auch so kämpferische Allmachtsfantasien, ist wohl ihrem Verein so eigen. ????? ;NOT
Uwe_Junge_MdL 4 Jahre gebraucht, um zu der Erkenntnis zu kommen, welche die AfD schon immer gepredigt hat.  Bei der SPD setzt der Verstand leider, immer erst ein, wenn der Schaden schon entstanden ist und das Kind im Brunnen liegt.;NOT
Uwe_Junge_MdL „Tschingterrassa bumterassa, Menschen sind so dumm terassa, denn die schweren Eisentöpfe drücken Birnen weich....“  Empfehle mal:  ;NOT
Uups. Da ist wohl leider eine Waffenlieferung an einen Berliner Clan aufgefallen. Aber kein Problem. Ganz Berlin ist Clanland. Natürlich auch die Staatsanwaltschaft. Die sah Null Grund Anklage gegen den Waffenschmuggler zu erheben. Ach ja: Bei Rot Rot Grün bald auch in Bremen ;NOT
UPDATE !!!!!!!!  einige täter wurden ermittelt ... es gibt leute die die täter kennen und eine meldung bei der polizei machen ! DANKE das ihr alle dieses video geteilt habt !  wieder einmal hat facebook sich strafbar gemacht,also beweismaterial gelöscht haben !!!!    unzensiert ;NOT
Unzensuriert:SPÖ-Bürgermeister Michael Ludwig will Life Ball retten - koste es, was es wolle!: Gery Keszler mit Austrian-Airlines-Crew Foto: Austrian Airlines from Austria / Wikimedia CC BY-SA 2.0 Das war's also noch nicht! Der laut Veranstalter Gery… ;NOT
Unzensuriert:Antrag im Nationalrat: FPÖ will das Bargeld in der Verfassung schützen: Euro Noten 500er Foto: Bin im Garten / Wikimedia (CC BY-SA 3.0) Die FPÖ will das Bargeld in Österreich schützen: Nachdem hier die Bürger immer weitergehende… ;NOT
Unter dem Hashtag TurksAreComingForIceland kann man sehen, warum viele Menschen Türken nicht leiden können. Eine Volksgruppe, die sich überall auf der Welt wie eine offene Hose aufführt.;HOF
Unsere Kinder werden geschändet, die Masse läuft einer (nicht ganz bei Sinnen) 16.jährigen hinterher.     Aufschrei ?Rufe nach Gerechtigkeit? AfD     Dessau:Nigerianer nach schwerem sexuellen Missbrauch eines 9-jährigen Kindes festgenommen ;HOF
Uns fehlen die Worte. ?? Der dreifache Formel-1-Weltmeister NikiLauda ist im Alter von 70 Jahren gestorben.      Danke für die vielen gemeinsamen Momente. Wir ziehen unsere Kappe vor dir! ;NOT
Ungerechtigkeit zu 100%!    Leute die Jahrelang Gearbeitet haben, und eine Armuts Rente Bekommen! Jetzt hört mal was die Linken fordern! Sie Fordern mehr Geld für Asylbewerber die kein Cent in die Steuerkasse Gezahlt haben! Und was ist mit den Rentner?  AfD Deutschland Asyl ;NOT
Ungebeten1 Zusammen gegen die neue Religion die sich Klimawandel benennt;NOT
Ungebeten1 Zukunft ohne Kohle, die kleinen bekloppten Scheißer??. Dann aber auch ohne Smartphone, Mamis SUV und Flugreisen, auch Deutschland war mal schön, vor der Invasion??;HOF
Ungebeten1 Yuma_lein Man sollte immer den nötigen Respekt vor anderen haben. Die wichtigste Frage ist eher: ist so ein brauner Abschaum wie du würdig als Mensch wahrgenommen zu werden ?;HOF
Ungebeten1 Yuma_lein Huhuhuhuu;NOT
Ungebeten1 worldwideto Und klick!;NOT
Ungebeten1 worldwideto Noch mehr. ;NOT
Ungebeten1 wolfssanguis Rutscht auf eurem Arsch hin, um die Umwelt zu schonen!;NOT
Ungebeten1 wolfssanguis Genial ??????Sepp Holzer ????Nur mal so zum denken- hier bei mir ist die Welt ok??????;NOT
Ungebeten1 wolfssanguis Fichte ist ein Baum für das Gebirge. Er wurzelt in die Breite um sich in den Fels zu klammern. Deutschland ist ein Buchen und Eichen Land. Pflanzt diese in Mischkulturen, dann lebt der Wald auch wieder auf.;NOT
Ungebeten1 Wir Sachsen zwangsweise! Mit Massenhinrichtungen und all so´n Scheiß!;NOT
Ungebeten1 Wenn ich mir diese drei Figuren so betrachte, glaube ich inzwischen, dass dieses Kackwetter menschengemacht ist.;NOT
Ungebeten1 Wenn einer zu mir sagt, 'ich ficke deine Mutter', antworte ich: du stehst wohl auf alte Weiber.;NOT
Ungebeten1 Was haben diese Leute aus Hollywood sich in die Bürgermeisterwahl in Görlitz einzumischen? Da kann doch nur  Hillary Clinton mit ihren Beziehungen nachgeholfen haben.;NOT
Ungebeten1 Warum nimmt das Klima die nicht einfach mit ... Bitte ??;NOT
Ungebeten1 Und wie wir im Teuteburger Wald Willkommensdingsbums gezeigt haben;NOT
Ungebeten1 Und heute ist ein EU-Preis nach dem Irren benannt ...    ;HOF
Ungebeten1 Und bei Studenten heißt es 'Stadt/Land/Film', weil mit 'Fluss' zu schwer ist! ??;NOT
Ungebeten1 TheoWiesengrund Wieder so ein erbärmlicher Wicht der jeden der nicht seiner Meinung ist als Nazi beschimpft, selbst aber nicht bemerkt das er der Nazi ist.;HOF
Ungebeten1 StoergroesseM 0Siegfried Twitter Anani ist irgendwas mit mutter und sikerim irgendwas mit ficken. Aber so gut ist mein türkisch auch wieder nicht. ?????;HOF
Ungebeten1 Sind das die 3 von der Tankstelle?;NOT
Ungebeten1 SilviaHerrmann_ Ein immergrüner Halbschmarotzer!  Die Gastfreundschaft ist die Tugend, welche uns veranlasst, gewissen Menschen Nahrung und Obdach zu geben, die beides nicht nötig haben. ;HOF
Ungebeten1 Shiwa_Waltraud ... es gibt nur noch einen Zeitgeist und mit dem sind wir echt verloren, dann lieber den Urknall und wir fangen von vorn an ...;NOT
Ungebeten1 sheelockmaier 120 Leute hatten sich zu einer Spontandemo getroffen. Hoffentlich wird das von der Lügenpresse nicht wieder als Naziaufmarsch diffamiert!????????????;NOT
Ungebeten1 SebastianHampel ??????????;NOT
Ungebeten1 RTerschl Man muss annehmen, dass das Niveau der politischen Bildung wirklich schon so gesunken ist,wenn sich erwachsene Menschen so verhalten.;NOT
Ungebeten1 Rocky0668 Sch Sch Sch doch drauf;NOT
Ungebeten1 Psycho-Gräte ist für die Strippenzieher nur deshalb so interessant, weil man über sie an die Hirne der grundverblödeten Teenies rankommt, und zusammen mit der momentanen Klimahysterie, fast jeden Betrag an  Fördergeldern für irgendwelche Unsin;NOT
Ungebeten1 Platinmensch So kennt man sie und so mag man sie nicht.  Die Weiber sind noch' n Tacken gossiger.    PS: Ausnahmen bestätigen die Regel.;NOT
Ungebeten1 Platinmensch Ramadan schrumpft Hirn.;NOT
Ungebeten1 Platinmensch Muhahaha.  ??;NOT
Ungebeten1 Ohne Gagen machen die nix.;NOT
Ungebeten1 Ofenschlampe Wir müssen einfach toleranter werden, wie von Frau Merkel gewünscht;NOT
Ungebeten1 Ofenschlampe Volker Pispers: 'Mein Herr, sind Sie wirklich der Meinung daß jemand, der zu dumm ist für den Hauptschulabschluß das gleiche Stimmrecht haben sollte, wie Sie??';HOF
Ungebeten1 Ofenschlampe Söhne unmündiger Mütter  , eine Ehefrau von mehreren die geprügelt wird wenn sie ihr Recht fordert und nicht mehr als eine Gebärmaschine ist , deren.Söhne sind Hur....ne !!;HOF
Ungebeten1 Ofenschlampe Ehrendoktor? Sicher in USA...;NOT
Ungebeten1 Ofenschlampe Der polenz_r soll sich mal mit seinen Parteifreunden aus Bremen über 'bürgerliche Grüne' unterhalten. ?? Aber das zeigt: Gut ist, was vielleicht die Macht sichert. charakterlos CDU;NOT
Ungebeten1 Ob das wieder die Natur ist mag dahingestellt bleiben.Homosexualität gibt’s seit Anbeginn der Menschheit. Mal mehr mal weniger verpönt.Mir ist es egal zu welchem Geschlecht sich der einzelne hingezogen fühlt,wenn es nicht in der Öffentlichkeit;NOT
Ungebeten1 nullachtk Na zumindest gegen schwul kann man nichts sagen. Wer das als Schimpfwort benutzt,ist ein geistiger Tiefflieger, der nichts gelernt  hat.;NOT
Ungebeten1 Natürlich ist es etwas anderes, wenn es um das eigene Kind geht:   Welche Mutter und welcher Vater möchte nicht Oma oder Opa werden!?;NOT
Ungebeten1 Naja, für mich sind die Grünen tatsächlich Ausdruck deutscher bürgerlicher Spießigkeit die sich als Weltoffenheit tarnt. Die Engstirnigkeit und Regulierungswut für alles passt auch.;NOT
Ungebeten1 Moin, wünsche dir trotzdem einen schönen Tag!;NOT
Ungebeten1 MoebusAnne ....dieses verlogene, grünversiffte Pack von Lügner, Hetzern und Volksverdummern gehört der Prozeß gemacht. Natur vernichten ist ihr Handeln und Tun!;HOF
Ungebeten1 Mit Gewalt, List und Tücke. Die Christen legten ihre Feierlichkeiten einfach mit den Festen der Germanen zusammen. So erreichten sie das christliche Feste mitgefeiert wurden. Und Bonifatius fällte die Donareiche hier in Hessen.;NOT
Ungebeten1 Mischwald. Und dann wachsen lassen wie es die Natur will. Dann gäbe es dieses Theater nicht.;NOT
Ungebeten1 michael_seyfert Ist auch Unfug und Bevormundung. Wenn ein Schwuler sich freiwillig therapieren lassen will soll es also strafbar werden wenn ihm jemand diese Dienstleistung anbietet.;NOT
Ungebeten1 Meine Mutter ist vor 31 Jahren gestorben. Wäre heute 70! Na, dann viel Spaß, ihr Nekrophilen Leichenficker! ??????;HOF
Ungebeten1 M_T_Franz Die “Kleine“ hat Glück, im Mittelalter wartete auf sowas der Scheiterhaufen....;NOT
Ungebeten1 landhaustussy Anders kannste mit dem Türken auch garnicht reden,... und abgefüllte Vollscheisse Ballons hat nicht nur Europa in Unmassen.;HOF
Ungebeten1 krippmarie KHinnek Lebensformation Twitter Nur noch Katzenbilder und Porno.;NOT
Ungebeten1 krippmarie KHinnek Lebensformation Twitter Dann sind wir mal alle sehr froh, dass Sie nicht in der Verantwortung stehen, dies zu tun. ??;NOT
Ungebeten1 Invictu53409591 Ich finde es widerlich . Sitze beim Arzt im Wartezimmer, und Schwule  stecken  sich die  Zunge in den Hals, und fummeln  sich gegenseitig an den Klöten .  ...mir kommt in der Merkel Diktatur  nur noch das  kotzen ...!!;HOF
Ungebeten1 Invictu53409591 Guck dir mal die GayPride-Paraden an. Dort nehmen die alle möglichen Drogen und laufen fast nackt rum und benehmen sich wie Irre. Irgendwie ist es schwierig einen normalen Homosexuellen zu finden. Die sind alle geistesgestört.;HOF
Ungebeten1 Im Tierreich wurde homosexuelles Verhalten bei 1500 Arten nachgewiesen.  So unnatürlich,wie von dir vermutet,kann es also gar nicht sein.  Homosexualität ist eine Variante der Sexualität, deren Bedeutung noch nicht nachgewiesen wurde.;NOT
Ungebeten1 ichbinkoelnerin Verbotspartei grüne;NOT
Ungebeten1 ich sage nur Obama ,mehr muss man dann auch nicht mehr wissen;NOT
Ungebeten1 Ich kann meine Schuhe selbstbinden , bin aber kein Feminist ,tut mir leid !???????????????????????? ;NOT
Ungebeten1 Hmh... eigentlich is es mir wurschd was die machen! Im Endeffekt ist dieses ganze Schwulen/Queer/Trans/Tschäääänder Gedöns unendlich laaangweilig! Es nervt total! Ich als Hetero schrei auch  nicht die ganze Zeit rum dass ich auf Pussys und Tit;HOF
Ungebeten1 Hauptsache glücklich,es bleibt immer das Kind ??;NOT
Ungebeten1 Hatte ihm was ähnliches geschrieben, zu einem anderen Erguss seinerseits, jetzt hat er mich geblockt. ??????  Uffbasse Grossmeister Zopfgedöns nicht das du der nächste bist. ??  ;HOF
Ungebeten1 HastaLa40450101 Ein Bastard ist ein außereheliches Kind. So wie unser Willy Brandt sich damals als Bastard bezeichnen lassen musste.    Das ist egal ob Biodeutsch oder Rassenmischling.;HOF
Ungebeten1 HarrySchloemer Gemütlich grillen in der Natur ist dann aber auch nicht erlaubt.   Nur mit Elektrogrill!;NOT
Ungebeten1 Ha, gestern habe ich gesehen, wie ein Baum CO2 aufgenommen hat!  Dabei hat der Baum sich leicht in Richtung Westen geneigt.  Echt krass, wie das aussieht! ;NOT
Ungebeten1 frazionetoskana da kann man doch sehen welch kulturelle Bereicherung zu uns gekommen ist von der vornehmen Ausdrucksweise und so gebildet aber auch will ich erst gar icht reden;NOT
Ungebeten1 Fokussieren Sie  sich auf das Heute. Es sei denn, Sie ignorieren Erkenntnisprozesse. Die 1000 Jahre alte Situation rechtfertigt oder relativiert heute genau was???;NOT
Ungebeten1 FcmMicha1 Ich sehe da keinen Prommi nicht mal einen Z Prommi;NOT
Ungebeten1 Es hilft, wenn man sich damit ab und zu beschäftigt. Ja, es kommen nicht alle, aber bei einem Wachstum von 40 Mio im Jahr, muss Europa nur das Wachstum eines Jahres aufnehmen und schon bricht hier Chaos aus. Afrika wird seine Probleme selbst l;NOT
