text;hof_OR_none;text_tokens
ostmann1977 LVZ daniel_bruhl ElleVisionnaire brigittebrochet boxingondvd danielkehlmann Bin von ganzem Herzen ??dabei. AfD AfDwählen   Deutschland hat nur mit der AfD eine Chance auf Zukunft.   Sonst werden wir alle Einzelfallinfos  PS: Und LVZ;NOT;['ostmann1977', 'lvz', 'daniel_bruhl', 'ellevisionnaire', 'brigittebrochet', 'boxingondvd', 'danielkehlmann', 'ganzem', 'herzen', 'dabei', 'afd', 'afdwählen', 'deutschland', 'afd', 'chance', 'zukunft', 'einzelfallinfos', 'ps', 'lvz']
ostmann1977 LVZ daniel_bruhl ElleVisionnaire brigittebrochet boxingondvd danielkehlmann An die Hollywood-Phantasten:  Wir wählen Afd weil wir unsere Freiheit erhalten wollen, bedroht von einer, von Altparteien geförderten, Ideologie mit Endziel We;NOT;['ostmann1977', 'lvz', 'daniel_bruhl', 'ellevisionnaire', 'brigittebrochet', 'boxingondvd', 'danielkehlmann', 'hollywood-phantasten', 'wählen', 'afd', 'freiheit', 'erhalten', 'bedroht', 'altparteien', 'geförderten', 'ideologie', 'endziel', 'we']
ArasBacho Wer hat dem kriminellen Grapscher das geschrieben? So viel IQ hat der nicht, dass der auch nur einen Satz fehlerfrei schreiben kann.;HOF;['arasbacho', 'wer', 'kriminellen', 'grapscher', 'geschrieben', 'iq', 'satz', 'fehlerfrei', 'schreiben']
ArasBacho ? Massive Eingriffe in die Freiheitsrechte  ? Schwächung der wirtschaftlichen Mitte  ? Massive Steuermehrbelastung der Bürger  ? Sozialistische Tendenzen r2g    Vier Gründe, die Gruenen nicht mehr zu wählen...    Und nun? ??  Kanzlerkandidat;NOT;['arasbacho', 'massive', 'eingriffe', 'freiheitsrechte', 'schwächung', 'wirtschaftlichen', 'mitte', 'massive', 'steuermehrbelastung', 'bürger', 'sozialistische', 'tendenzen', 'r2g', 'vier', 'gründe', 'gruenen', 'mehr', 'wählen', 'kanzlerkandidat']
",,..der Reporter...seinen Presseausweis [zückte] u sich mit einem Abstand von &lt; 20 cm vor dem Gesicht eines Beamten aufbaute. Er meinte nach Polizeiangaben, dass man ihm gar nichts könne, da er Journalist sei.'     ,,Polizei: Kein Benehmen trotz hohem Bildungsabschluss'  ZDF ";NOT;['reporter', 'presseausweis', 'zückte', 'u', 'abstand', 'lt', '20', 'cm', 'gesicht', 'beamten', 'aufbaute', 'meinte', 'polizeiangaben', 'gar', 'könne', 'journalist', 'sei', 'benehmen', 'trotz', 'hohem', 'bildungsabschluss', 'zdf']
Früher warst du 30 Jahre eingesperrt.   Oder du hast dein eigenes Leben riskiert, für die Idee Freiheit und Demokratie.  Heute reicht Schulschwänzen gegen den Klimawandel für den Friedensnobelpreis.  Den Preis kann man schon vergessen. ;NOT;['früher', '30', 'jahre', 'eingesperrt', 'hast', 'eigenes', 'leben', 'riskiert', 'idee', 'freiheit', 'demokratie', 'heute', 'reicht', 'schulschwänzen', 'klimawandel', 'friedensnobelpreis', 'preis', 'schon', 'vergessen']
Atze030 GefrKamnitzer TichysEinblick Merkel hinterlässt verbrannte Erde, für die CDU, aber sogar auch außenpolitisch. Dass ihr der amerikanische Präsident nicht einmal mehr die Hand gibt, zeigt den schweren Flurschaden, an dem sie nicht unschuldig ist.;NOT;['atze030', 'gefrkamnitzer', 'tichyseinblick', 'merkel', 'hinterlässt', 'verbrannte', 'erde', 'cdu', 'sogar', 'außenpolitisch', 'amerikanische', 'präsident', 'mehr', 'hand', 'gibt', 'zeigt', 'schweren', 'flurschaden', 'unschuldig']
????da fragt man sich ,was feiern die denn da !? Sich selbst,da sie auf den Grünen Ideologen Zug aufgesprungen sind !? ??    ;NOT;['fragt', 'feiern', 'grünen', 'ideologen', 'zug', 'aufgesprungen']
Wenn Sie sich über zu hohe Steuern ärgern - vielleicht sind es gerade Ihre Euros, die als Entwicklungshilfe nach China fließen. Dort ist das Geld ja auch besser angelegt als im deutschem Bildungssystem. ;NOT;['hohe', 'steuern', 'ärgern', 'vielleicht', 'gerade', 'euros', 'entwicklungshilfe', 'china', 'fließen', 'geld', 'ja', 'besser', 'angelegt', 'deutschem', 'bildungssystem']
In der Regionalbahn BadenBaden nach Rastatt erklärt ein Migrant einer Seniorin wie Integration in Deutschland funktioniert 'Deutschland ist nicht mehr ihr Land, vergessen sie das nicht!' ;NOT;['regionalbahn', 'badenbaden', 'rastatt', 'erklärt', 'migrant', 'seniorin', 'integration', 'deutschland', 'funktioniert', 'mehr', 'land', 'vergessen']
Die Bergung der Leiche im Ankerzentrum Regensburg war zunächst nicht möglich, da die Polizei 2 Stunden von Bewohnern angegriffen wurde. Anzeigen oder Festnahmen gab es übrigens nicht. ;NOT;['bergung', 'leiche', 'ankerzentrum', 'regensburg', 'zunächst', 'möglich', 'polizei', '2', 'stunden', 'bewohnern', 'angegriffen', 'wurde', 'anzeigen', 'festnahmen', 'gab', 'übrigens']
Mehr als 10.000 Euro im Monat: Abgeordnetendiäten steigen auf Rekordhoch ?? ;NOT;['mehr', '10.000', 'euro', 'monat', 'abgeordnetendiäten', 'steigen', 'rekordhoch']
In Gotha gab es nahe einem Einkaufszentrum eine Schießerei. Ein Polizeibeamter wurde verletzt, ein Verdächtiger festgenommen. Zu den Hintergründen schweigt die Polizei ;NOT;['gotha', 'gab', 'nahe', 'einkaufszentrum', 'schießerei', 'polizeibeamter', 'wurde', 'verletzt', 'verdächtiger', 'festgenommen', 'hintergründen', 'schweigt', 'polizei']
Berlin: Palästinenser attackieren in Neukölln am sog. “Palästinenser-Tag” den israelischen Musiker Daniel Gurfinkel massiv und beschimpfen ihn judenfeindlich - Video des Vorfalls zeigt, wie er eingekreist und geschlagen wird Antisemitismus  ;NOT;['berlin', 'palästinenser', 'attackieren', 'neukölln', 'sog', 'israelischen', 'musiker', 'daniel', 'gurfinkel', 'massiv', 'beschimpfen', 'judenfeindlich', 'video', 'vorfalls', 'zeigt', 'eingekreist', 'geschlagen', 'antisemitismus']
Regensburg: Syrer (16) schlägt bei einer Geburtstagsfeier in einer Sportgaststätte einer 18-Jährigen ins Gesicht und zückt ein Einhand-Messer - als Gäste dazwischengehen eskaliert die Situation, es kommt zur Massenschlägerei mit mehreren Verletzten  ;NOT;['regensburg', 'syrer', '16', 'schlägt', 'geburtstagsfeier', 'sportgaststätte', '18-jährigen', 'gesicht', 'zückt', 'einhand-messer', 'gäste', 'dazwischengehen', 'eskaliert', 'situation', 'kommt', 'massenschlägerei', 'mehreren', 'verletzten']
Regensburg Während einer Geburtstagsfeier in einer Sportgaststätte schlägt ein 16 Jähriger syrischer Flüchtling einer 18 Jährigen ins Gesicht und zieht ein Einhandmesser. Einschreitende Gäste finden sich in einer Massenschlägerei wieder ;NOT;['regensburg', 'geburtstagsfeier', 'sportgaststätte', 'schlägt', '16', 'jähriger', 'syrischer', 'flüchtling', '18', 'jährigen', 'gesicht', 'zieht', 'einhandmesser', 'einschreitende', 'gäste', 'finden', 'massenschlägerei']
Das bka befürchtet, dass Mitglieder der Tschetschenischen Mafia Wachschutzaufträge für Dienstgebäude der Polizei darunter SEK und MEK erhalten haben und sensible Informationen erhalten haben. Die innere Sicherheit in Deutschland ist kaputt.  ;NOT;['bka', 'befürchtet', 'mitglieder', 'tschetschenischen', 'mafia', 'wachschutzaufträge', 'dienstgebäude', 'polizei', 'darunter', 'sek', 'mek', 'erhalten', 'sensible', 'informationen', 'erhalten', 'innere', 'sicherheit', 'deutschland', 'kaputt']
Lehrerin aus Sachsen berichtet, dass es im Lehrerzimmer 'seit etwa 2 Jahren keine politischen Diskussionen mehr gibt ... keiner traut sich, seinem Herzen diesbezüglich Luft zu machen ... Ich empfinde die Situation heute noch bedrückender als vor 1989.'  ;NOT;['lehrerin', 'sachsen', 'berichtet', 'lehrerzimmer', 'etwa', '2', 'jahren', 'politischen', 'diskussionen', 'mehr', 'gibt', 'traut', 'herzen', 'diesbezüglich', 'luft', 'empfinde', 'situation', 'heute', 'bedrückender', '1989']
Alfred Nobel würde sich im Grab rumdrehen.  Ein Obama (führte die meisten Kriege im Amt eines US-Präsident), wurde der Friedensnobelpreis verliehen.  Nun ein psychisch krankes Kind, steht nun ganz weit oben auf der Liste für die Verleihung des 'Friedensnobelpreis'.  Sind die krank?;HOF;['alfred', 'nobel', 'grab', 'rumdrehen', 'obama', 'führte', 'meisten', 'kriege', 'amt', 'us-präsident', 'wurde', 'friedensnobelpreis', 'verliehen', 'psychisch', 'krankes', 'kind', 'steht', 'ganz', 'weit', 'oben', 'liste', 'verleihung', 'krank']
Während in Berlin fleissig Häuser für Flüchtlinge gebaut und das Taschengeld auf 150€ erhöht wird, rechnet das Sozialamt einem bedürftigen deutschen, die Lebensmittelspenden der Tafel als 2900€ Einnahme im Jahr an. ;NOT;['berlin', 'fleissig', 'häuser', 'flüchtlinge', 'gebaut', 'taschengeld', '150\x80', 'erhöht', 'rechnet', 'sozialamt', 'bedürftigen', 'deutschen', 'lebensmittelspenden', 'tafel', '2900\x80', 'einnahme', 'jahr']
Pforzheim: Arabischsprachiger Mann zerrt eine Frau aus dem Bus, die sich über seinen Lärm beschwerte, spuckt ihr ins Gesicht, ohrfeigt sie und tritt die 48-Jährige derart in den Bauch, dass sie verletzt zu Boden geht  ;NOT;['pforzheim', 'arabischsprachiger', 'mann', 'zerrt', 'frau', 'bus', 'lärm', 'beschwerte', 'spuckt', 'gesicht', 'ohrfeigt', 'tritt', '48-jährige', 'derart', 'bauch', 'verletzt', 'boden', 'geht']
Koeln Weil die Irakerin Zozan sich scheiden lies und ein eigenständiges Europäisches Leben ohne Zwang führen wollte, wurde sie von Ex-Ehemann Dilgasch mit Kopfschüssen hingerichtet. Das gehört nunmal jetzt zu Deutschland ;NOT;['koeln', 'irakerin', 'zozan', 'scheiden', 'lies', 'eigenständiges', 'europäisches', 'leben', 'zwang', 'führen', 'wurde', 'ex-ehemann', 'dilgasch', 'kopfschüssen', 'hingerichtet', 'gehört', 'nunmal', 'deutschland']
Diese Videos werden dann nach Hause geschickt, wo man sich köstlich über unseren Staat amüsiert. Zu Recht! Regensburg ;NOT;['videos', 'hause', 'geschickt', 'köstlich', 'staat', 'amüsiert', 'recht', 'regensburg']
München: Bankräuber droht mit Bombe: Fotofahndung nach einem arabisch wirkendem Täter, der mit Hilfe eines beschriebenen Zettels wortlos Geld fordert, mit einer Bombe droht und mit 10.000 € die Flucht ergreift  ;NOT;['münchen', 'bankräuber', 'droht', 'bombe', 'fotofahndung', 'arabisch', 'wirkendem', 'täter', 'hilfe', 'beschriebenen', 'zettels', 'wortlos', 'geld', 'fordert', 'bombe', 'droht', '10.000', 'flucht', 'ergreift']
- 14000 Straftaten in 3 Jahren   - 104 Clans ins NRW   - 20% Der Taten von 2 Familien verübt   - 6450 Clanverdächtige  - 2 Tötungsdelikte  Innenminister hreul sollte zugeben, dass Migration und Sicherheit in NRW ausser Kontrolle geraten sind ;NOT;['14000', 'straftaten', '3', 'jahren', '104', 'clans', 'nrw', '20', 'taten', '2', 'familien', 'verübt', '6450', 'clanverdächtige', '2', 'tötungsdelikte', 'innenminister', 'hreul', 'zugeben', 'migration', 'sicherheit', 'nrw', 'ausser', 'kontrolle', 'geraten']
Kriminelle Clans: immerhin, das Thema wird angesprochen. Dass es aber überhaupt soweit kommen konnte, ist eine Bankrotterklärung des Rechtsstaates. Diese Clans gibt es schon lange. Dass es fast immer Migranten sind, ist auch klar. Kriminalität ;NOT;['kriminelle', 'clans', 'immerhin', 'thema', 'angesprochen', 'überhaupt', 'soweit', 'kommen', 'konnte', 'bankrotterklärung', 'rechtsstaates', 'clans', 'gibt', 'schon', 'lange', 'fast', 'immer', 'migranten', 'klar', 'kriminalität']
In Hamm wird dieses Herzchen gesucht. Er stieß einen 65 Jahrigen sehbehinderten Mann aus dem Aufzug, als dieser den Aufzug betreten wollte. Der Senior verletzte sich beim Sturz erheblich ;NOT;['hamm', 'herzchen', 'gesucht', 'stieß', '65', 'jahrigen', 'sehbehinderten', 'mann', 'aufzug', 'aufzug', 'betreten', 'senior', 'verletzte', 'beim', 'sturz', 'erheblich']
Seehofer sprach von „Herrschaft des Unrechts“. Jetzt sagt er über Merkel „Wir sollten in der Union stolz sein, dass so eine herausragende Persönlichkeit aus unseren Reihen kommt.“ Der zieht eine Schleimspur von München bis Berlin. Schleimhofer AfD  ;NOT;['seehofer', 'sprach', 'unrechts\x93', 'sagt', 'merkel', 'sollten', 'union', 'stolz', 'herausragende', 'persönlichkeit', 'reihen', 'kommt.\x93', 'zieht', 'schleimspur', 'münchen', 'berlin', 'schleimhofer', 'afd']
Hannover Prozess um die versuchte Vergewaltigung einer Bachelor Kandidatin 'Baby Baby i need to fuck' sagte der Flüchtling aus Guinea während er sein Opfer würgte. Bei der Festnahme verletzte er Polizisten und beleidigte sie als Rassisten ;NOT;['hannover', 'prozess', 'versuchte', 'vergewaltigung', 'bachelor', 'kandidatin', 'baby', 'i', 'need', 'to', 'fuck', 'sagte', 'flüchtling', 'guinea', 'opfer', 'würgte', 'festnahme', 'verletzte', 'polizisten', 'beleidigte', 'rassisten']
100 Clans mit drei- und vierstelligen Mitgliederzahlen, 14000 Straftaten in drei Jahren, 6500 Tatverdächtige aus dem Milieu der arabisch-/türkischstämmigen Grossfamilien: Und das ist nicht Deutschland, das ist nur NRW. ;NOT;['100', 'clans', 'drei-', 'vierstelligen', 'mitgliederzahlen', '14000', 'straftaten', 'drei', 'jahren', '6500', 'tatverdächtige', 'milieu', 'arabisch-/türkischstämmigen', 'grossfamilien', 'deutschland', 'nrw']
"Fastenbrechen in Triberg, Bürgermeister &amp; Pfarrer sind auch dabei,die Bürgermeister-Sekretärin aber sitzt bei den Frauen, denn es herrscht 'strikte Trennung der Geschlechter - ausschließlich Männer waren beim Fastenbrechen', Frauen sind in separaten Räumen  ";NOT;['fastenbrechen', 'triberg', 'bürgermeister', 'amp', 'pfarrer', 'dabei', 'bürgermeister-sekretärin', 'sitzt', 'frauen', 'herrscht', 'trennung', 'geschlechter', 'ausschließlich', 'männer', 'beim', 'fastenbrechen', 'frauen', 'separaten', 'räumen']
der_zmd Über Morde u.Gewaltaten von Deutschen oder Christen wird nicht so ein Spektakel gemacht!! Wer sollte denn in die Moschee reinkommen,auch ein Witz.Kein Fremder darf hinein.Kommt mal wieder auf den Boden ,Bücher sind zu ersetzen Diese Propaganda üb;NOT;['der_zmd', 'morde', 'u.gewaltaten', 'deutschen', 'christen', 'spektakel', 'gemacht', 'wer', 'moschee', 'reinkommen', 'witz.kein', 'fremder', 'darf', 'hinein.kommt', 'mal', 'boden', 'bücher', 'ersetzen', 'propaganda', 'üb']
Das Schöne am Klimawandel: Damit lässt sich von der massiven Steuererhöhung über die Einschränkung der Reisefreiheit bis zur Beschneidung von Meinungs- und Pressefreiheit jede Maßnahme rechtfertigen, die linken Psychpathen nur einfallen kann. Deshalb fahren die so darauf ab.;HOF;['schöne', 'klimawandel', 'lässt', 'massiven', 'steuererhöhung', 'einschränkung', 'reisefreiheit', 'beschneidung', 'meinungs-', 'pressefreiheit', 'maßnahme', 'rechtfertigen', 'linken', 'psychpathen', 'einfallen', 'deshalb', 'fahren', 'darauf', 'ab']
Uni-Senat *hagelvoll? Jetzt kommt der Gender-Zwang an der Ernst-Moritz-Arndt-Universität zu Greifswald!    Aus Orten der Freiheit und der offenen Debatten sind vielerorts mittlerweile Götzentempel der politischen Korrektheit geworden. Handwerk legen! AfD ;NOT;['uni-senat', 'hagelvoll', 'kommt', 'gender-zwang', 'ernst-moritz-arndt-universität', 'greifswald', 'orten', 'freiheit', 'offenen', 'debatten', 'vielerorts', 'mittlerweile', 'götzentempel', 'politischen', 'korrektheit', 'geworden', 'handwerk', 'legen', 'afd']
lawyerberlin Lebensformation ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!;HOF;['lawyerberlin', 'lebensformation', 'nenne', 'barbaren', 'religiösem', 'fanatismus', 'musikinstrumente', 'zerstört', 'wobei', 'barbar', 'milde', 'vollidioten', 'orgeln', 'zerstören', 'überhaupt', 'kirchenzerstörer']
Wann verklagt man solche Sitzungsleiterinnen nicht vor den Verfassungsgericht. Die Missbrauchen ihr Amt aufs schändlichste.                    ;NOT;['wann', 'verklagt', 'sitzungsleiterinnen', 'verfassungsgericht', 'missbrauchen', 'amt', 'aufs', 'schändlichste']
Ur-Großvater im Krieg gedient!  Großvater im Krieg gedient!  Vater und Schwiegervater im Krieg gedient. Teilweise viele Jahre in Gefangenschaft.     Für was?!   DAFÜR??...???:    ?Mundaufmachen?  ?AfD?   UnserLandUnsereKultur ;NOT;['ur-großvater', 'krieg', 'gedient', 'großvater', 'krieg', 'gedient', 'vater', 'schwiegervater', 'krieg', 'gedient', 'teilweise', 'viele', 'jahre', 'gefangenschaft', 'dafür', 'mundaufmachen', 'afd', 'unserlandunserekultur']
rpo_kultur Ich hab zwar nie TKKG gehört, aber jetzt dreht die Welt endgültig durch. Erst war Pippi Langstrumpf ein Problem, jetzt TKKG ... was kommt als nächstes? Gebrüder Löwenherz? Unendliche Geschichte? Michel aus Lönneberga? Hänsel und Gretel? Oder A;NOT;['rpo_kultur', 'nie', 'tkkg', 'gehört', 'dreht', 'welt', 'endgültig', 'erst', 'pippi', 'langstrumpf', 'problem', 'tkkg', 'kommt', 'nächstes', 'gebrüder', 'löwenherz', 'unendliche', 'geschichte', 'michel', 'lönneberga', 'hänsel', 'gretel', 'a']
rpo_kultur Welch Schwachsinn, nicht zu fassen.   1. TKKG war nie 'problematisch'.  2. Wer das behauptet, ist in dieser Zeit nicht aufgewachsen oder paranoid.   3. Ich distanziere mich nicht davon.  4. Ich wähle AfD, zu der auch hier eine egtl. unmögliche;NOT;['rpo_kultur', 'welch', 'schwachsinn', 'fassen', '1.', 'tkkg', 'nie', '2.', 'wer', 'behauptet', 'zeit', 'aufgewachsen', 'paranoid', '3.', 'distanziere', 'davon', '4.', 'wähle', 'afd', 'egtl', 'unmögliche']
SaschaUlbrich Mundaufmachen AfD ??super, gut gemacht??auf jeden Fall „retweeten“??;NOT;['saschaulbrich', 'mundaufmachen', 'afd', 'super', 'gut', 'gemacht', 'fall']
SaschaUlbrich symptompanik Mundaufmachen AfD Man kann wirklich nur verzweifeln. Warum haben die Politiker das zugelassen? Warum haben wir das zugelassen. Fck Islam. Ich will diesen Rotz aus meinem Land haben. Zurück in das Mittelalter mit euch.;HOF;['saschaulbrich', 'symptompanik', 'mundaufmachen', 'afd', 'wirklich', 'verzweifeln', 'warum', 'politiker', 'zugelassen', 'warum', 'zugelassen', 'fck', 'islam', 'rotz', 'land', 'zurück', 'mittelalter']
Interessanter Artikel aus 2014.    'Unsere Klimaschutz- und Energiepolitik wird zur Hauptgefahr für die biologische Vielfalt.' Heute, 5 Jahre später, halten wir am Ausbau fest und verschließen weiterhin die Augen vor den Auswirkungen...    AfD wählen!    ;NOT;['interessanter', 'artikel', '2014', 'klimaschutz-', 'energiepolitik', 'hauptgefahr', 'biologische', 'vielfalt', 'heute', '5', 'jahre', 'später', 'halten', 'ausbau', 'fest', 'verschließen', 'weiterhin', 'augen', 'auswirkungen', 'afd', 'wählen']
Sigrid_aktiv Ich staune immer darüber, dass die Grünen keinen Zusammenhang zwischen Bevölkerungsexplosion und Klimazerstörung sehen. Allein die 2 Millionen Migraten, die Wohnung, Auto und Arbeit brauchen, werden wieder ein gewaltiges Stück Grüngürtel in ;NOT;['sigrid_aktiv', 'staune', 'immer', 'darüber', 'grünen', 'zusammenhang', 'bevölkerungsexplosion', 'klimazerstörung', 'sehen', 'allein', '2', 'millionen', 'migraten', 'wohnung', 'auto', 'arbeit', 'brauchen', 'gewaltiges', 'stück', 'grüngürtel']
Schweres Unwetter am frühen Abend in München und Umland.  Viele Sachschäden durch Hagel. 2 Menschen leicht verletzt. Kommt gut nach Hause, falls ihr noch unterwegs seid.    ;NOT;['schweres', 'unwetter', 'frühen', 'abend', 'münchen', 'umland', 'viele', 'sachschäden', 'hagel', '2', 'menschen', 'leicht', 'verletzt', 'kommt', 'gut', 'hause', 'falls', 'unterwegs', 'seid']
????????????????????????ich kann nicht mehr ;NOT;['mehr']
convalaria1 Wirklichkeit123 Tschonka Es wurde nicht verschärft, sondern immer ernster, genauer und buchstäblicher genommen. 'Mein Kampf' auf den Index gesetzt zu haben, aber den Koran nicht, ist die größte zivilisatorische Fehlleistung der Bundesrepubl;NOT;['convalaria1', 'wirklichkeit123', 'tschonka', 'wurde', 'verschärft', 'immer', 'ernster', 'genauer', 'buchstäblicher', 'genommen', 'kampf', 'index', 'gesetzt', 'koran', 'größte', 'zivilisatorische', 'fehlleistung', 'bundesrepubl']
